NONHSAG000001 DDX11L1
CTD-2503O16.4 ENSG00000249856
CTD-2509G16.5 NONHSAG015242
CTD-2509G16.5 NONHSAG015239
CTD-2509G16.5 ENSG00000258760
CTD-2514C3.1 NONHSAG031551
CTD-2526A2.2 NONHSAG109002
CTD-2526A2.2 ENSG00000260369
CTD-2527I21.4 NONHSAG025560
CTD-2527I21.4 ENSG00000221857
CTD-2527I21.4 FXYD7
CTD-2527I21.9 NONHSAG025554
CTD-2532K18.2 ENSG00000251144
CTD-2532K18.2 NONHSAG042293
CTD-2532K18.2 NONHSAG042292
CTD-2532K18.2 ENSG00000251670
CTD-2540B15.13 ENSG00000273420
CTD-2540B15.7 NONHSAG025483
CTD-2540B15.7 ENSG00000267727
CTD-2540L5.5 NONHSAG015352
CTD-2540L5.5 ENSG00000245466
CTD-2540L5.5 ENSG00000259115
CTD-2545M3.2 ENSG00000268854
CTD-2545M3.2 NONHSAG026310
CTD-2547L16.1 NONHSAG098653
CTD-2547L16.1 ENSG00000245281
CTD-2554C21.2 NONHSAG025710
CTD-2555A7.2 NONHSAG072365
CTD-2555A7.2 ENSG00000256982
CTD-2555O16.1 TEX21P
CTD-2561J22.5 NONHSAG076440
CTD-2561J22.5 ENSG00000268119
CTD-2562J17.4 NONHSAG009090
CTD-2562J17.4 NONHSAG063521
CTD-2562J17.4 ENSG00000255136
CTD-2568A17.1 NONHSAG026326
CTD-2568A17.1 NONHSAG026327
CTD-2583P5.3 ENSG00000261158
CTD-2583P5.3 NONHSAG018643
CTD-2587H19.3 ENSG00000269873
CTD-2587H19.3 NONHSAG026523
CTD-2616J11.14 NONHSAG026364
CTD-2616J11.14 ENSG00000268889
CTD-2616J11.16 ENSG00000267905
CTD-2616J11.16 NONHSAG026359
CTD-2616J11.3 ENSG00000254760
CTD-2616J11.3 NONHSAG026364
CTD-3051D23.4 ENSG00000258593
CTD-3051D23.4 NONHSAG016076
CTD-3076O17.1 ENSG00000254744
CTD-3076O17.1 NONHSAG018080
CTD-3076O17.1 ENSG00000259363
CTD-3094K11.1 ENSG00000259704
CTD-3148I10.15 ENSG00000273189
CTD-3154N5.1 ENSG00000260919
CTD-3154N5.1 NONHSAG070861
CTD-3185P2.1 NONHSAG017222
CTD-3185P2.1 ENSG00000261351
CTD-3193K9.3 NONHSAG021846
CTD-3193K9.3 ENSG00000267765
CTD-3194G12.2 NONHSAG021615
CTD-3194G12.2 NONHSAG021613
CTD-3194G12.2 ENSG00000275613
CTD-3214K23.1 ENSG00000288818
CTD-3222D19.10 ENSG00000269085
CTD-3222D19.10 NONHSAG024979
DISC2 NONHSAG004627
DISC2 DISC1
DYX1C1-CCPG1 ENSG00000261771
FAM212B NONHSAG002417
FAM60A ENSG00000275097
GATS NONHSAG048350
GRAMD2 NONHSAG017339
GS1-124K5.2 NONHSAG047837
GS1-124K5.2 NONHSAG047840
GS1-124K5.2 ENSG00000179406
GS1-124K5.2 LINC00174
GS1-124K5.3 NONHSAG047840
GS1-124K5.3 ENSG00000179406
GS1-124K5.3 LINC00174
GS1-304P7.3 ENSG00000273198
GS1-304P7.3 NONHSAG057041
GS1-57L11.1 NONHSAG049393
GS1-57L11.1 NONHSAG099906
GS1-57L11.1 ENSG00000253853
GS1-600G8.4 NONHSAG103285
HCG16 NONHSAG043339
HCG16 ENSG00000244349
HCG16 ENSG00000227214
HN1 NONHSAG022732
HN1 NONHSAG022733
HN1 ENSG00000263786
HN1 ENSG00000265800
HN1 NONHSAG022735
HN1 RP11-649A18.7
JHDM1D-AS1 NONHSAG113638
JHDM1D-AS1 ENSG00000260231
KB-1410C5.5 NONHSAG050919
KB-1440D3.13 NONHSAG033376
KB-1440D3.13 ENSG00000207751
KB-7G2.8 ENSG00000273244
KIAA0430 NONHSAG018702
KIAA0907 NONHSAG003091
KIAA0907 SCARNA4
KIAA1456 NONHSAG049591
KIAA1462 NONHSAG005519
L29074.3 NONHSAG055480
LA16c-306E5.3 NONHSAG018411
LA16c-306E5.3 ENSG00000263212
LA16c-306E5.3 NAA60
LA16c-321D4.2 NONHSAG018372
LA16c-321D4.2 ENSG00000262482
LA16c-380H5.3 NONHSAG071444
LA16c-380H5.3 LINC00514
LACE1 NONHSAG044545
LACE1 NONHSAG044547
LHFP NONHSAG013289
LINC00444 NONHSAG013467
LINC00444 SUCLA2
LINC00704 NONHSAG061061
LINC00704 ENSG00000231298
LINC00959 ENSG00000277218
LINC00959 NONHSAG061660
LINC00961 RP11-327L3.3
LINC00961 NONHSAG101293
LL22NC01-116C6.1 ENSG00000229673
LL22NC03-104C7.1 NONHSAG033761
LL22NC03-23C6.13 NONHSAG033390
LL22NC03-2H8.5 ENSG00000274422
LL22NC03-2H8.5 NONHSAG033411
LL22NC03-80A10.6 ENSG00000286129
LL22NC03-80A10.6 NONHSAG033390
MANEA-AS1 NONHSAG095429
MANEA-AS1 ENSG00000261366
METTL10 NONHSAG007115
MICALCL NONHSAG007685
MICALCL ENSG00000254983
MLK7-AS1 NONHSAG079237
NDUFA6-AS1 NONHSAG083775
NDUFA6-AS1 ENSG00000237037
NEAT1_2 NONHSAG008670
PAPD4 NONHSAG040825
PCAT2 NONHSAG099742
PNMAL2 PPP5D1
RFWD2 SCARNA3
RP1-118J21.25 ENSG00000261798
RP1-118J21.25 NONHSAG058941
RP1-137D17.1 NONHSAG094699
RP1-137D17.1 ENSG00000226194
RP1-151F17.1 AL137003.1
RP1-151F17.1 ENSG00000229931
RP1-151F17.1 NONHSAG093019
RP1-151F17.2 ENSG00000272341
RP1-151F17.2 ENSG00000229931
RP1-151F17.2 NONHSAG093019
RP1-153P14.8 NONHSAG043694
RP1-153P14.8 ENSG00000204110
RP1-167A14.2 ENSG00000285730
RP1-167A14.2 NONHSAG045405
RP1-167A14.2 ENSG00000227598
RP1-168L15.5 ENSG00000261420
RP1-168L15.5 AL022069.1
RP1-168L15.5 NONHSAG093825
RP1-170O19.17 ENSG00000253308
RP1-170O19.17 NONHSAG047200
RP1-170O19.22 NONHSAG047183
RP1-170O19.22 ENSG00000272801
RP1-170O19.22 ENSG00000273433
RP1-171K16.5 NONHSAG055450
RP1-186E20.1 NONHSAG005214
RP1-197B17.3 ENSG00000274902
RP1-197B17.3 NONHSAG064717
RP1-197B17.3 ENSG00000257433
RP1-213J1P__B.1 NONHSAG033602
RP1-213J1P__B.1 ENSG00000227838
RP1-213J1P__B.2 ENSG00000231495
RP1-223B1.1 NONHSAG042797
RP1-223B1.1 NONHSAG094747
RP1-223B1.1 ENSG00000228793
RP1-224A6.9 ENSG00000271840
RP1-232L24.3 NONHSAG044200
RP1-232L24.3 ENSG00000231533
RP1-261G23.7 ENSG00000272114
RP1-283E3.8 NONHSAG000125
RP1-283E3.8 SLC35E2
RP1-283E3.8 ENSG00000268575
RP1-283E3.8 CDK11A
RP1-288H2.2 NONHSAG011185
RP1-288H2.2 ENSG00000257989
RP1-309F20.3 NONHSAG082085
RP1-309F20.3 ENSG00000225806
RP1-315G1.3 ENSG00000232412
RP1-315G1.3 NONHSAG055258
RP1-37J18.2 NONHSAG056078
RP1-37J18.2 ENSG00000232596
RP1-39G22.7 ENSG00000259943
RP1-39G22.7 NONHSAG105369
RP1-59M18.2 ENSG00000255448
RP1-59M18.2 NONHSAG007780
RP1-65P5.3 NONHSAG007981
RP1-65P5.3 ENSG00000255252
RP1-68D18.4 ENSG00000255443
RP1-69D17.3 NONHSAG044816
RP1-69D17.3 ENSG00000226149
RP1-85F18.6 NONHSAG034006
RP1-85F18.6 ENSG00000232754
RP1-89D4.1 NONHSAG007999
RP1-89D4.1 ENSG00000247151
RP1-92O14.6 NONHSAG056390
RP1-92O14.6 ENSG00000229431
RP11-1007O24.2 ENSG00000261187
RP11-1007O24.2 NONHSAG017349
RP11-1007O24.2 ENSG00000261423
RP11-100F15.1 ENSG00000257603
RP11-100F15.1 NONHSAG012375
RP11-100F15.1 ENSG00000257997
RP11-1017G21.5 ENSG00000271780
RP11-1017G21.5 NONHSAG015967
RP11-1017G21.6 ENSG00000271780
RP11-1017G21.6 NONHSAG015967
RP11-1029J19.2 NONHSAG015948
RP11-1029J19.2 ENSG00000259082
RP11-1029J19.2 ENSG00000259166
RP11-1029J19.5 NONHSAG015954
RP11-1029J19.5 ENSG00000258404
RP11-103J8.1 NONHSAG031265
RP11-103J8.1 NONHSAG031269
RP11-103J8.1 NONHSAG081356
RP11-103J8.1 ENSG00000270792
RP11-104E19.1 NONHSAG014562
RP11-104E19.1 ENSG00000258657
RP11-104H15.7 NONHSAG072926
RP11-104H15.7 ENSG00000272884
RP11-104H15.7 ENSG00000262880
RP11-104J23.1 NONHSAG021576
RP11-104J23.1 ENSG00000275944
RP11-1055B8.3 NONHSAG022994
RP11-1055B8.3 ENSG00000262223
RP11-106M3.2 NONHSAG017346
RP11-1079K10.2 ENSG00000250948
RP11-1079K10.2 NONHSAG022125
RP11-1079K10.2 ENSG00000248714
RP11-1079K10.2 ENSG00000262039
RP11-1079K10.3 NONHSAG022125
RP11-1079K10.3 ENSG00000248714
RP11-107D24.2 NONHSAG016288
RP11-107D24.2 PWRN1
RP11-1081M5.1 NONHSAG050230
RP11-1081M5.1 ENSG00000237807
RP11-1081M5.1 ENSG00000253369
RP11-108M9.3 NONHSAG000498
RP11-108M9.3 ENSG00000228549
RP11-108M9.3 CROCC
RP11-109M17.2 ENSG00000270372
RP11-10C24.1 ENSG00000271643
RP11-10C24.2 ENSG00000271643
RP11-10C24.3 ENSG00000271643
RP11-1109F11.3 ENSG00000286608
RP11-1109F11.5 ENSG00000286608
RP11-110G21.1 NONHSAG098814
RP11-110G21.1 ENSG00000228801
RP11-110H1.8 NONHSAG023839
RP11-110I1.13 ENSG00000272186
RP11-110I1.13 NONHSAG009800
RP11-110I1.14 ENSG00000272186
RP11-110I1.14 NONHSAG009800
RP11-1113L8.1 NONHSAG073574
RP11-1113L8.1 ENSG00000262769
RP11-111A21.1 NONHSAG014791
RP11-111A21.1 NONHSAG068728
RP11-111A21.1 ENSG00000258526
RP11-111M22.2 NONHSAG062960
RP11-111M22.2 NONHSAG062961
RP11-113K21.4 ENSG00000255503
RP11-113K21.4 NONHSAG009225
RP11-114G22.1 NONHSAG010681
RP11-114G22.1 NONHSAG064617
RP11-114G22.1 ENSG00000256995
RP11-114H23.1 NONHSAG011726
RP11-114H23.1 ENSG00000258088
RP11-114H23.1 NONHSAG011724
RP11-114H23.1 ENSG00000258077
RP11-114M1.1 ENSG00000228561
RP11-114M1.1 NONHSAG036727
RP11-114M1.1 ENSG00000228221
RP11-114M1.1 LINC00578
RP11-115D19.1 NONHSAG087670
RP11-115D19.1 ENSG00000251095
RP11-115N4.1 NONHSAG048184
RP11-115N4.1 NONHSAG048180
RP11-115N4.1 ENSG00000243144
RP11-116D17.3 ENSG00000271579
RP11-116D17.3 NONHSAG012399
RP11-116G8.5 ENSG00000256462
RP11-116G8.5 NONHSAG061070
RP11-116G8.5 CALML3-AS1
RP11-116N8.1 NONHSAG014722
RP11-116N8.1 ENSG00000258342
RP11-1191J2.2 NONHSAG037214
RP11-1191J2.2 ENSG00000242686
RP11-1191J2.4 NONHSAG037222
RP11-1191J2.4 ENSG00000248416
RP11-119B16.2 NONHSAG081740
RP11-119K6.6 ENSG00000244332
RP11-119K6.6 HELLS
RP11-11N5.1 ENSG00000250971
RP11-11N5.3 ENSG00000250971
RP11-120D5.1 NONHSAG054012
RP11-120D5.1 NONHSAG103675
RP11-120D5.1 ENSG00000234129
RP11-120K24.3 NONHSAG014247
RP11-122K13.7 ENSG00000226699
RP11-122M14.3 ENSG00000226868
RP11-123N4.4 NONHSAG053385
RP11-123O10.4 NONHSAG011579
RP11-123O10.4 ENSG00000279310
RP11-123O10.4 NONHSAG011578
RP11-123O10.4 NONHSAG011576
RP11-123O10.4 ENSG00000257083
RP11-123O22.1 ENSG00000250064
RP11-124N3.2 NONHSAG040022
RP11-124N3.2 ENSG00000251487
RP11-124N3.2 NONHSAG040021
RP11-124N3.2 ENSG00000249174
RP11-125K10.5 ENSG00000228165
RP11-126O22.1 NONHSAG053996
RP11-1275H24.2 NONHSAG046848
RP11-1275H24.2 ENSG00000273084
RP11-1275H24.3 NONHSAG046848
RP11-1275H24.3 ENSG00000273084
RP11-128A17.1 NONHSAG016536
RP11-128A17.1 ENSG00000259460
RP11-12L8.1 NONHSAG002518
RP11-12L8.1 ENSG00000228127
RP11-130F10.1 NONHSAG088021
RP11-130F10.1 ENSG00000250131
RP11-132E11.2 NONHSAG101204
RP11-132E11.2 ENSG00000237153
RP11-133F8.2 NONHSAG041016
RP11-133F8.2 ENSG00000249776
RP11-133L19.1 ENSG00000259620
RP11-1348G14.1 NONHSAG018997
RP11-134O21.1 ENSG00000254319
RP11-134O21.1 NONHSAG049384
RP11-135A24.4 ENSG00000233825
RP11-135A24.4 NONHSAG005571
RP11-136B18.2 NONHSAG004767
RP11-136B18.2 ENSG00000234464
RP11-137H2.4 ENSG00000226659
RP11-137H2.4 NONHSAG061404
RP11-138A9.1 ENSG00000271204
RP11-138A9.1 NONHSAG097344
RP11-138A9.1 ENSG00000285106
RP11-138M12.1 NONHSAG044763
RP11-138M12.1 ENSG00000226409
RP11-13A1.1 NONHSAG011861
RP11-13J10.1 ENSG00000289498
RP11-13J10.1 NONHSAG028808
RP11-13J10.1 NONHSAG028809
RP11-13J10.1 ENSG00000269707
RP11-13N12.1 NONHSAG099317
RP11-13N12.1 ENSG00000253496
RP11-1415C14.4 NONHSAG040620
RP11-141B14.1 NONHSAG029033
RP11-141B14.1 ENSG00000228857
RP11-142A5.1 NONHSAG097191
RP11-142A5.1 ENSG00000223665
RP11-142A5.1 ENSG00000235450
RP11-143A22.1 NONHSAG093295
RP11-143A22.1 ENSG00000225096
RP11-143K11.5 NONHSAG022668
RP11-143K11.5 RP11-143K11.1
RP11-143K11.5 ENSG00000264860
RP11-143K11.5 SSTR2
RP11-143M1.3 ENSG00000227917
RP11-143M1.3 NONHSAG051603
RP11-146E13.4 NONHSAG014332
RP11-146E13.4 ENSG00000277128
RP11-146I2.1 NONHSAG094866
RP11-146I2.1 ENSG00000234261
RP11-147L13.8 NONHSAG022584
RP11-148B18.1 NONHSAG002119
RP11-148B18.1 NONHSAG002118
RP11-148B18.1 ENSG00000226835
RP11-148B3.2 ENSG00000258346
RP11-148B3.2 NONHSAG065064
RP11-148E17.1 NONHSAG068668
RP11-148E17.1 ENSG00000258038
RP11-148E17.1 ENSG00000258028
RP11-148O21.4 ENSG00000269954
RP11-149I2.4 NONHSAG101229
RP11-149I2.4 ENSG00000240498
RP11-149I2.4 CDKN2B-AS1
RP11-150O12.3 ENSG00000254290
RP11-150O12.3 NONHSAG099394
RP11-150O12.6 ENSG00000253414
RP11-150O12.6 NONHSAG049978
RP11-152F13.8 NONHSAG017646
RP11-152F13.8 ENSG00000278202
RP11-152P23.2 NONHSAG071996
RP11-152P23.2 ENSG00000260350
RP11-153F1.1 ENSG00000224613
RP11-154D17.1 NONHSAG101434
RP11-154D17.1 ENSG00000233926
RP11-154H23.3 NONHSAG035402
RP11-154H23.3 ENSG00000277855
RP11-155D18.12 ENSG00000272762
RP11-155D18.12 PCBP4
RP11-155G14.6 ENSG00000240758
RP11-155G14.6 ENSG00000273184
RP11-155G14.6 RP11-212P7.3
RP11-158I13.2 ENSG00000259080
RP11-158I13.2 ZNF512
RP11-15A1.2 ENSG00000267191
RP11-15B24.1 NONHSAG052666
RP11-15E18.1 NONHSAG022389
RP11-15E18.1 ENSG00000259349
RP11-15J10.8 NONHSAG052476
RP11-15J10.8 NONHSAG052286
RP11-15K3.1 ENSG00000236373
RP11-15K3.1 NONHSAG061440
RP11-15M15.1 ENSG00000223492
RP11-160E2.6 NONHSAG021090
RP11-160E2.6 ENSG00000262202
RP11-162D16.2 NONHSAG101666
RP11-162D16.2 ENSG00000227355
RP11-162G10.5 ENSG00000236514
RP11-162G10.5 NONHSAG005644
RP11-164J13.1 CAPN3
RP11-168K11.3 NONHSAG101624
RP11-168K9.1 NONHSAG010005
RP11-168K9.1 ENSG00000255087
RP11-170M17.1 NONHSAG006028
RP11-170M17.1 ENSG00000228566
RP11-174G6.1 NONHSAG010574
RP11-174G6.1 ENSG00000214772
RP11-174O3.3 NONHSAG035868
RP11-175E9.1 NONHSAG100014
RP11-175E9.1 ENSG00000253471
RP11-177A2.5 NONHSAG003586
RP11-17A1.3 NONHSAG007857
RP11-17A1.3 NONHSAG007858
RP11-17A1.3 ENSG00000246225
RP11-17A1.3 NONHSAG007862
RP11-17A19.2 NONHSAG074661
RP11-17A19.2 AQP4-AS1
RP11-181B11.2 NONHSAG049852
RP11-181B11.2 ENSG00000253567
RP11-188P20.3 NONHSAG034895
RP11-18A15.1 NONHSAG051948
RP11-18A15.1 ENSG00000254261
RP11-18B16.2 ENSG00000227482
RP11-18B16.2 NONHSAG101624
RP11-191L17.1 NONHSAG027721
RP11-191L9.4 NONHSAG084326
RP11-191L9.4 ENSG00000224271
RP11-191L9.4 EPIC1
RP11-192H23.4 UNC119
RP11-192H23.4 NONHSAG021310
RP11-192H23.4 SGK494
RP11-192H23.4 PIGS
RP11-193F5.1 ENSG00000258892
RP11-193F5.1 NONHSAG015164
RP11-193H5.1 ENSG00000237250
RP11-195C7.1 U7
RP11-195C7.1 NONHSAG059601
RP11-195C7.1 ENSG00000236021
RP11-196G11.4 NONHSAG019134
RP11-196H14.4 ENSG00000287618
RP11-196H14.4 ENSG00000255817
RP11-197N18.2 NONHSAG012594
RP11-197N18.2 ENSG00000256028
RP11-197N18.2 OGFOD2
RP11-199F11.2 NONHSAG020729
RP11-19C24.1 ENSG00000272304
RP11-19C24.1 NONHSAG038076
RP11-19C24.1 ENSG00000249413
RP11-1H15.2 ENSG00000255476
RP11-1L9.1 NONHSAG103285
RP11-203B7.1 NONHSAG039048
RP11-20E24.1 NONHSAG011747
RP11-20E24.1 ENSG00000257526
RP11-20G13.1 NONHSAG070968
RP11-20G13.1 ENSG00000259341
RP11-20G13.2 ENSG00000259760
RP11-20I20.4 NONHSAG087327
RP11-20I23.13 NONHSAG018343
RP11-20I23.13 ENSG00000261613
RP11-211G3.2 NONHSAG087181
RP11-212P7.3 ENSG00000240758
RP11-212P7.3 ENSG00000273184
RP11-212P7.3 METTL2B
RP11-212P7.3 RP11-155G14.6
RP11-213H15.4 NONHSAG041002
RP11-214K3.18 NONHSAG107117
RP11-214K3.18 ENSG00000270095
RP11-214K3.18 CCDC92
RP11-214K3.24 NONHSAG012632
RP11-214K3.24 NONHSAG012635
RP11-214K3.24 ENSG00000274874
RP11-216L13.18 ENSG00000272679
RP11-216L13.18 ENSG00000273066
RP11-216L13.18 RP11-216L13.19
RP11-216L13.18 RABL6
RP11-216L13.19 ENSG00000272679
RP11-216L13.19 ENSG00000273066
RP11-216L13.19 RP11-216L13.18
RP11-217L21.1 ENSG00000285980
RP11-218E20.2 ENSG00000258687
RP11-21J18.1 NDUFV2
RP11-21J18.1 ENSG00000265257
RP11-21J18.1 ANKRD12
RP11-225B17.2 NONHSAG047292
RP11-225B17.2 ENSG00000273014
RP11-227F19.5 ENSG00000249216
RP11-227F19.5 NONHSAG088282
RP11-227H15.4 ENSG00000229261
RP11-229P13.22 NONHSAG053842
RP11-229P13.22 ENSG00000229257
RP11-231E6.1 NONHSAG085676
RP11-231P20.2 NONHSAG000759
RP11-238K6.1 ENSG00000253288
RP11-239E10.3 ENSG00000226601
RP11-239E10.3 NONHSAG059983
RP11-23J9.4 CCDC180
RP11-23J9.4 ENSG00000254876
RP11-23J9.4 ENSG00000255036
RP11-240L7.4 NONHSAG101521
RP11-243A14.1 NONHSAG071483
RP11-243A14.1 ENSG00000261617
RP11-243A14.1 ENSG00000260071
RP11-244H18.3 NONHSAG014346
RP11-244H18.3 NONHSAG014345
RP11-246A10.1 NONHSAG085850
RP11-246A10.1 ENSG00000239941
RP11-247A12.2 NONHSAG103157
RP11-247A12.2 ENSG00000204055
RP11-24P14.1 NONHSAG058006
RP11-24P14.1 ENSG00000233047
RP11-253M7.4 NONHSAG070830
RP11-253M7.4 ENSG00000259426
RP11-254F7.4 RRM2
RP11-254I22.1 NONHSAG041074
RP11-254I22.1 ENSG00000250551
RP11-254I22.1 NONHSAG090370
RP11-254I22.1 ENSG00000251314
RP11-254I22.1 CAST
RP11-254I22.1 CTD-2337A12.1
RP11-258C19.7 NONHSAG054544
RP11-259O2.1 NONHSAG089940
RP11-259O2.1 ENSG00000248994
RP11-259O2.3 NONHSAG089940
RP11-259O2.3 ENSG00000248994
RP11-259P15.4 ENSG00000145075
RP11-259P15.4 ENSG00000285336
RP11-25E2.1 NONHSAG012391
RP11-25K19.1 ENSG00000167912
RP11-25K21.6 ENSG00000289273
RP11-25K21.6 NONHSAG003268
RP11-25K21.6 NONHSAG003269
RP11-25K21.6 ENSG00000273112
RP11-25K21.6 FCGR2A
RP11-25K21.6 FCGR2C
RP11-260M19.2 NONHSAG069054
RP11-260M19.2 ENSG00000258913
RP11-260O18.1 NONHSAG035489
RP11-260O18.1 ENSG00000239440
RP11-264B17.3 LAT
RP11-264B17.3 ENSG00000261067
RP11-264E20.1 ENSG00000245008
RP11-264E20.2 NONHSAG010018
RP11-264E20.2 ENSG00000245008
RP11-265F19.1 NONHSAG085762
RP11-265F19.1 ENSG00000250129
RP11-265G8.3 NONHSAG005353
RP11-265N7.1 NONHSAG071061
RP11-265N7.1 ENSG00000259345
RP11-265N7.1 RP11-624L4.1
RP11-265P11.1 NONHSAG054258
RP11-265P11.1 ENSG00000224610
RP11-266L9.6 NONHSAG018934
RP11-267C16.2 AC109315.1
RP11-267C16.2 NONHSAG023877
RP11-267C16.2 ENSG00000227115
RP11-267C16.2 RP11-267C16.1
RP11-267M23.3 NONHSAG050783
RP11-267M23.3 ENSG00000254315
RP11-268G12.3 ENSG00000242021
RP11-268G12.3 NONHSAG104077
RP11-268G12.3 ENSG00000228933
RP11-268P4.5 NONHSAG064613
RP11-268P4.5 ENSG00000250166
RP11-269G24.2 NONHSAG022448
RP11-269G24.2 ENSG00000233635
RP11-269G24.2 ENSG00000263501
RP11-272L13.3 NONHSAG059277
RP11-272L13.3 MIR137HG
RP11-272L13.3 DPYD
RP11-274H2.3 ENSG00000240032
RP11-274H2.3 PLOD2
RP11-276H7.2 NONHSAG000464
RP11-276H7.2 ENSG00000227959
RP11-276H7.3 NONHSAG000464
RP11-276H7.3 ENSG00000227959
RP11-281P23.2 ENSG00000249631
RP11-281P23.2 NONHSAG037499
RP11-282I1.1 NONHSAG007093
RP11-282I1.1 ENSG00000230131
RP11-283G6.4 NONHSAG010723
RP11-283G6.4 ENSG00000255750
RP11-283G6.4 ENSG00000256234
RP11-284F21.8 NONHSAG003124
RP11-284F21.8 ENSG00000260460
RP11-284M14.1 NONHSAG038995
RP11-284M14.1 ENSG00000250326
RP11-285G1.14 ENSG00000273363
RP11-285G1.14 NONHSAG061250
RP11-285G1.14 TMEM72-AS1
RP11-285G1.2 ENSG00000234504
RP11-285G1.2 NONHSAG061250
RP11-285G1.2 TMEM72-AS1
RP11-285G1.9 NONHSAG005752
RP11-285G1.9 ENSG00000223462
RP11-285M22.3 ENSG00000264262
RP11-286B14.1 ENSG00000271252
RP11-286B14.1 RP11-286B14.2
RP11-286B14.1 NONHSAG056671
RP11-286B14.1 ENSG00000228971
RP11-286B14.2 ENSG00000271252
RP11-286B14.2 NONHSAG056671
RP11-286B14.2 ENSG00000228971
RP11-286B14.2 RP11-286B14.1
RP11-286E11.1 ENSG00000249604
RP11-286E11.1 RP11-286E11.2
RP11-286E11.1 NONHSAG038592
RP11-286E11.1 ENSG00000245293
RP11-286E11.2 ENSG00000249604
RP11-286E11.2 NONHSAG038592
RP11-286E11.2 ENSG00000245293
RP11-286E11.2 RP11-286E11.1
RP11-286N22.8 NONHSAG008476
RP11-286N22.8 NONHSAG008478
RP11-290L1.2 ENSG00000257839
RP11-290L1.2 NONHSAG011729
RP11-292F9.1 ENSG00000275297
RP11-295K2.3 NONHSAG057041
RP11-295K2.3 ENSG00000229739
RP11-297A16.2 NONHSAG061216
RP11-297A16.2 ENSG00000230534
RP11-297A16.2 CUL2
RP11-297D21.4 NONHSAG019747
RP11-297D21.4 ENSG00000270049
RP11-297M9.2 ENSG00000283221
RP11-299H22.1 NONHSAG017100
RP11-299H22.1 ENSG00000259697
RP11-299H22.1 ENSG00000289571
RP11-29G8.3 NONHSAG013790
RP11-29G8.3 ENSG00000261553
RP11-29G8.3 LMO7
RP11-2B6.3 MIRLET7A1
RP11-2B6.3 NONHSAG101507
RP11-2B6.3 ENSG00000269929
RP11-2C24.4 ENSG00000260899
RP11-2L8.1 ENSG00000225790
RP11-2L8.1 NONHSAG087103
RP11-2L8.1 ENSG00000231574
RP11-300J18.1 NONHSAG015650
RP11-300J18.1 ENSG00000258826
RP11-304L19.11 NONHSAG018322
RP11-304L19.11 ENSG00000261663
RP11-305L7.1 NONHSAG102133
RP11-305L7.1 ENSG00000230537
RP11-305L7.1 ENSG00000237422
RP11-305L7.3 NONHSAG102133
RP11-305L7.3 ENSG00000230537
RP11-305L7.3 ENSG00000237422
RP11-305P14.1 NONHSAG040544
RP11-305P14.1 ENSG00000251391
RP11-306G20.1 NONHSAG048791
RP11-306G20.1 ENSG00000244036
RP11-307B6.3 ENSG00000223774
RP11-307B6.3 NONHSAG003940
RP11-308B16.2 NONHSAG090832
RP11-308B16.2 ENSG00000248783
RP11-309L24.4 NONHSAG048765
RP11-309L24.4 RP11-309L24.9
RP11-309M23.1 NONHSAG053913
RP11-309M23.1 ENSG00000237531
RP11-30L8.1 ENSG00000232252
RP11-30P6.6 NONHSAG094315
RP11-30P6.6 ENSG00000234155
RP11-310H4.1 NONHSAG097964
RP11-310H4.1 ENSG00000223475
RP11-311H10.4 NONHSAG101269
RP11-314A20.1 AC091153.1
RP11-314N13.3 NONHSAG031102
RP11-314P15.2 ENSG00000257986
RP11-314P15.2 NONHSAG069098
RP11-315O6.1 ENSG00000255337
RP11-317J19.1 NONHSAG009274
RP11-317J19.1 ENSG00000254733
RP11-318K12.2 NONHSAG052419
RP11-318K12.2 ENSG00000275390
RP11-31F15.2 ENSG00000238198
RP11-324L17.1 AC017048.3
RP11-324L17.1 NONHSAG080772
RP11-324L17.1 ENSG00000163364
RP11-325L7.1 NONHSAG041659
RP11-325L7.1 ENSG00000246323
RP11-326A13.1 NONHSAG017962
RP11-326A13.1 ENSG00000257060
RP11-326N17.1 NONHSAG016549
RP11-326N17.1 ENSG00000259731
RP11-327F22.1 NONHSAG019428
RP11-327F22.1 ENSG00000261644
RP11-328K4.1 NONHSAG038542
RP11-329B9.4 NONHSAG085231
RP11-329B9.4 ENSG00000272970
RP11-32B5.2 NONHSAG016229
RP11-330A16.1 NONHSAG094866
RP11-330A16.1 ENSG00000234261
RP11-332H18.5 NONHSAG073786
RP11-332H18.5 ENSG00000267131
RP11-333J10.2 NONHSAG021619
RP11-333J10.2 AATF
RP11-333J10.3 NONHSAG021620
RP11-333J10.3 ENSG00000277589
RP11-333J10.3 AATF
RP11-335E6.2 ENSG00000203605
RP11-337C18.10 NONHSAG002730
RP11-337C18.10 RP11-337C18.9
RP11-337C18.10 NONHSAG002728
RP11-337C18.10 ENSG00000237188
RP11-338C15.3 NONHSAG004239
RP11-338C15.3 ENSG00000237980
RP11-338C15.5 ENSG00000235862
RP11-338N10.1 NONHSAG000270
RP11-338N10.2 NONHSAG000270
RP11-33A14.1 NONHSAG085945
RP11-33A14.1 ENSG00000223930
RP11-343D2.11 ENSG00000249225
RP11-343D2.11 NONHSAG086522
RP11-344B5.4 NONHSAG103157
RP11-344B5.4 ENSG00000204055
RP11-346C20.4 NONHSAG019950
RP11-346C20.4 ENSG00000271009
